"Fecha","activos","cartera","fondeo","liquidez","solvencia","ICVLF_equal","ICVLF_alt_pesos","ICVLF_nucleo","ICVLF_pca_global","ICVLF_pca_interno","ICVLF_robust_z","ICVLF_equal_100","ICVLF_alt_pesos_100","ICVLF_pca_global_100","ICVLF_nucleo_100","ICVLF_pca_interno_100","ICVLF_robust_z_100","nivel_vulnerabilidad"
2010-11-01,-0.441091600782744,0.738599296643128,-1.24730965318294,-1.10568996565131,-1.66266213288433,-0.743630811171641,-0.820458960183071,-1.17649980941713,-0.771601068383695,-0.789315206392538,-0.853219135260596,28.460630246169,46.398709826723,39.1221961622223,56.9908903313308,35.4077368364842,42.963778767852,"Baja"
2010-12-01,-0.913707514544908,0.538106810603952,-0.305093189327234,-0.812207870544817,-1.28426069707345,-0.555432492177292,-0.545312227320983,-0.558650529936025,-0.946150613407903,-0.59408915247204,-0.607327675407875,36.4010425414973,55.6854938760854,34.9884218090162,70.7051483203383,42.4364822118638,51.4644408000975,"Baja"
2011-01-01,-0.626159321695627,0.709329130715885,-0.593569573252897,-0.806966313581511,-1.32389519959712,-0.528252255482255,-0.550744651673427,-0.700267943417204,-0.77621216276911,-0.573930704410861,-0.604422223287637,37.5478236965919,55.5021380669836,39.0129937938747,67.5616992483446,43.162249063877,51.5648845753299,"Baja"
2011-02-01,-0.415201370320193,-0.240234536100745,-0.0812652021692342,-0.84622008034537,-1.2734128921158,-0.571266816210269,-0.542150003837909,-0.463742641257302,-0.863539979586536,-0.651736029318636,-0.648390506865889,35.7329650479706,55.7922256053619,36.9448503940664,72.8117968408726,40.3610152805617,50.0448662751396,"Baja"
2011-03-01,-0.640775059562362,-0.242355730633855,-0.531190334147781,-1.17316660468779,-1.74264363974184,-0.866026273754725,-0.850139877681288,-0.852178469417785,-1.11652708958888,-0.963753734631479,-0.904115572604484,23.2965541737559,45.3969160989704,30.953476272327,64.1897763312094,29.127407064789,41.2042487184355,"Baja"
2011-04-01,-1.09804479889411,-0.256940055270246,-1.03477102762938,-1.12577787715059,-1.91317425521547,-1.08574160283196,-1.04728016755625,-1.08027445238998,-1.2298316801487,-1.1756355987529,-1.04971038961571,14.0263847599189,38.7430144500086,28.2701372209892,59.1267823930047,21.4990006986145,36.1709208680078,"Baja"
2011-05-01,-1.48052162765356,-0.316476311347164,-0.903090342467729,-0.747567201847306,-1.65907997987678,-1.02134709263851,-0.922878795101275,-0.825328772157517,-1.20582285636346,-1.10370582913372,-0.864977094422858,16.7433004222053,42.9418238249784,28.8387268440691,64.7857528701208,24.0886962100999,42.5572968303045,"Baja"
2011-06-01,-1.19284110514882,-0.438426412238808,-0.48102320385769,-0.694367845342484,-1.48309238931857,-0.857950191181275,-0.756283913374293,-0.587695524600087,-1.11719691225299,-0.942736432830689,-0.746277402067747,23.6372980534407,48.5647533587375,30.9376131788443,70.0604432711606,29.8840953237005,46.6608389730315,"Baja"
2011-07-01,-0.944246088809429,-0.388953599790332,-1.03295914083421,-0.704752885164064,-1.33909236704833,-0.882000816329274,-0.838792485010773,-0.868856012999137,-0.850197384918739,-0.94396285939672,-0.755537980330454,22.6225606176551,45.7799145963838,37.2608367556196,63.8195887419487,29.8399401513701,46.340693466223,"Baja"
2011-08-01,-0.838874916141664,-0.167363022109622,-0.985375003875487,-0.780259927679391,-1.45200363386234,-0.8447753007337,-0.815570779780585,-0.882817465777439,-0.868874288980065,-0.906665643308941,-0.749347612525576,24.193169448353,46.5636962516753,36.8185204665952,63.5096895939497,31.1827559785971,46.5546993719022,"Baja"
2011-09-01,-0.731805628004707,-0.173485650114064,-0.606268283272503,-0.922015303450051,-1.36118594705692,-0.758952162379648,-0.746184713449151,-0.764141793361277,-0.918652278797784,-0.827358141916119,-0.691803719602713,27.814195962573,48.9056227116117,35.6396518672293,66.1439061295765,34.0380727893067,48.5440372124679,"Baja"
2011-10-01,-0.659045316799724,-0.141785205785699,-0.749312393026052,-0.649438006549473,-1.10878537650709,-0.661673259733607,-0.645634516587351,-0.699375199787763,-0.68747593609053,-0.736013034228843,-0.56668037896627,31.9185609684573,52.299404475484,41.1144918985722,67.5815152728328,37.3267808809119,52.8696499512471,"Baja"
2011-11-01,-0.13427797509795,-0.150212716489548,0.331322855259648,-0.454271439272159,-0.712980560731844,-0.22408396726637,-0.190135949741652,-0.0614742920062551,-0.523677543755741,-0.302083377693333,-0.239400563175528,50.3812093958066,67.6734442872172,44.9936517854458,81.7408546315919,52.9495986624774,64.1839717486735,"Moderada"
2011-12-01,0.0132968113333883,-0.225855779428549,0.0249753709148484,-0.427624033661201,-0.798777069249412,-0.282796940018185,-0.255186121191923,-0.201324331373176,-0.429942887760685,-0.365786881206029,-0.282109162002343,47.9040076161894,65.4778634480456,47.2135253285434,78.63663555528,50.6560743263625,62.7075017455471,"Baja"
2012-01-01,-0.330060660764951,-0.205233229420604,0.103673173232955,-0.339252702340439,-0.886856708153846,-0.331546025489377,-0.261799906854133,-0.117789764553742,-0.582481099855778,-0.416451017697255,-0.283002402503561,45.8471994590821,65.2546341966756,43.6010349668231,80.4908330730368,48.8320077742346,62.6766217157205,"Baja"
2012-02-01,-0.234106686445743,-0.433267570847825,0.679377099091077,-0.42840729283587,-0.702209311070503,-0.223722752421773,-0.150425347420871,0.125484903127604,-0.644548920788693,-0.324224725430934,-0.204771671397471,50.3964496742991,69.0137610861379,42.1311121074064,85.8907447757324,52.1524412524387,65.3811198957982,"Moderada"
2012-03-01,-0.304837643948531,-0.502279364561011,0.588424744310354,-0.473444998136748,-1.01302288480274,-0.341032029427736,-0.240969403026979,0.057489873086803,-0.782620279159351,-0.464721235143256,-0.292332711880732,45.4469685605907,65.9577077482673,38.861233402963,84.3814747726452,47.0941297562713,62.3540655491943,"Baja"
2012-04-01,-0.508065627710753,-0.463917764704222,0.569528103154539,-0.386761621509434,-0.960747445445885,-0.349992871243151,-0.234856795146502,0.0913832408225526,-0.808923196008333,-0.471893275325267,-0.267581332885495,45.0688951595751,66.1640211897315,38.2383138584304,85.1337980409264,46.835913994343,63.2097402757446,"Baja"
2012-05-01,-1.03096644597469,-0.524431506896784,0.436035169683784,-0.386897302819938,-1.14903943723312,-0.531059904648149,-0.374618900220065,0.024568933431923,-1.0506944311255,-0.647823154538655,-0.395398120009441,37.4293641265119,61.4467546076382,32.5125599990796,83.6507362662465,40.5018909473179,58.7910129639505,"Baja"
2012-06-01,-1.17479638123717,-0.552136161173424,0.845285061403493,-0.479138734268556,-1.14085011093014,-0.500327265241158,-0.329502184097723,0.183073163567469,-1.21941503737784,-0.622694487442457,-0.383481514864226,38.7260272907695,62.9695391789331,28.5168296470664,87.1690181136471,41.4066011491324,59.2029794184661,"Baja"
2012-07-01,-1.19736817004055,-0.421473822684347,0.285613644939504,-0.449143658515383,-1.30038166921684,-0.616550735103523,-0.458661335075926,-0.0817650067879394,-1.14731300907776,-0.742351045774257,-0.456047875743398,33.8223582567834,58.610144718179,30.2243878956983,81.2904663143455,37.0985927449315,56.6943029922361,"Baja"
2012-08-01,-1.00055654594089,-0.438571958823853,0.838719248179438,-0.367086210812182,-1.00901215638723,-0.395301524756943,-0.235570853092838,0.235816518683628,-1.06417338266773,-0.52198780284113,-0.298437181127383,43.1572447720045,66.1399202241217,32.1933443621344,88.3397502052606,45.0323551376325,62.1430292245366,"Baja"
2012-09-01,-0.760511532989565,-0.437412958170909,1.07218341065908,-0.451229815294575,-0.928530896653161,-0.301100358489825,-0.162426346027718,0.310476797682254,-1.01871827681338,-0.442290981614914,-0.26267964211877,47.1317547615658,68.608702006282,33.269836144321,89.996967202549,47.9016886736898,63.3791955981029,"Baja"
2012-10-01,-1.03173663032147,-0.264706645548668,1.18643864956733,-0.39062342361241,-0.836167912407869,-0.267359192464616,-0.118191818493817,0.397907612977461,-1.08362669522463,-0.399297611770776,-0.200724492434006,48.5553528627439,70.1017108472731,31.7326407577712,91.9376488493007,49.449583759389,65.5210340700157,"Baja"
2012-11-01,-0.776039742004391,-0.501789260120135,1.03597447370437,-0.497810975194925,-0.850453421951308,-0.318023785113278,-0.191959915405941,0.269081749254722,-1.00583393871362,-0.445467902887847,-0.276183345726715,46.4177261477183,67.6118815891561,33.574969832223,89.0781308577378,47.7873096230629,62.9123618958527,"Baja"
2012-12-01,-0.540949094101621,-0.726567448678073,1.46739348888951,-0.452526872894329,-0.860659487206276,-0.222661882798158,-0.067729463428219,0.507433307997591,-1.0162739288263,-0.35226823917374,-0.15520398857547,50.44120959696,71.8049220365964,33.3277244820873,94.368765446528,51.1427875019746,67.0947138516182,"Moderada"
2013-01-01,-0.69445018635655,-0.684989583640568,1.74667522924047,-0.427872630907333,-0.828655003180774,-0.177858434968952,-0.00286807932509477,0.659401299166567,-1.1135629417909,-0.305741556290668,-0.0951122817782204,52.3315444836749,73.9941309035989,31.0236747832696,97.7419639047554,52.8178928507685,69.1721316307072,"Moderada"
2013-02-01,-0.613278382875535,-0.591195751568197,1.40049522122054,-0.453336893747745,-0.669196791838461,-0.18530251976188,-0.0561349068569822,0.473579163736397,-0.950404251658472,-0.309257985998878,-0.147056812831727,52.0174656824769,72.1962628383029,34.887684905316,93.6173128126671,52.6912904401113,67.3763681537088,"Moderada"
2013-03-01,-0.88257205151653,-0.733005714116618,1.62709411008254,-0.403319854389208,-0.693141918954407,-0.216989085778845,-0.0460392782560008,0.611887127846666,-1.10540567727246,-0.348162925252601,-0.12842054763372,50.6805547061074,72.5370116514349,31.2168594223584,96.6873028000887,51.2905915765754,68.0206385650783,"Moderada"
2013-04-01,-1.21445416425872,-0.557843112735059,1.58143927337722,-0.280271688874397,-0.608034192624814,-0.215832777023156,-0.0293832835732838,0.650583792251409,-1.14308499004556,-0.306936470566626,-0.103031701356667,50.7293413706745,73.0991866921367,30.3245180715617,97.5462437369567,52.7748722189294,68.8983510391884,"Moderada"
2013-05-01,-1.2332502941505,-0.519998594050149,1.29717707009628,-0.226690808669655,-0.726894064077089,-0.281931338170224,-0.0907242551481172,0.53524313071331,-1.11395169481107,-0.372221429811025,-0.148493812024986,47.940528853962,71.0287991921002,31.0144681292832,94.9860536687822,50.4244105558678,67.3266899563049,"Baja"
2013-06-01,-1.08811399392775,-0.442253873503699,1.45787759347552,-0.190547862386262,-0.659894636242206,-0.184586554516879,0.00223300279475076,0.633664865544629,-1.05393580678232,-0.274257178599066,-0.0848640960678602,52.0476734933905,74.1663032117063,32.4357960318207,97.1706982221205,53.9514284094325,69.5264195072347,"Moderada"
2013-07-01,-1.01238848382321,-0.530393052583882,1.01373034870499,-0.138136146511788,-0.80252512166489,-0.293942491175757,-0.106584806730432,0.437797101096599,-0.971646529356287,-0.400979052821333,-0.156262762805477,47.4337575527313,70.4934720380519,34.3846140852876,92.8230666191082,49.3890466498652,67.0581111900083,"Baja"
2013-08-01,-1.02206159575551,-0.50236490154605,1.14032704454724,-0.203350687239576,-0.678395809024552,-0.253169189803689,-0.0825945348947302,0.468488178653833,-0.974325566385755,-0.329908059536567,-0.151335969221686,49.1540535961067,71.3031944414625,34.3211677178842,93.5043093907013,51.9478235412803,67.228434336585,"Moderada"
2013-09-01,-1.19656597150437,-0.663779748834665,1.18028857101577,-0.161878489934075,-0.681296129818672,-0.304646353815202,-0.108766799755706,0.509205040540847,-1.04893784800602,-0.386490482654711,-0.154624284590337,46.9821430911148,70.4198251594859,32.5541603266402,94.4080921852532,49.9106802561869,67.114754676376,"Baja"
2013-10-01,-1.35082005181704,-0.737561702208634,1.3365122433685,-0.268034980519714,-0.611701652496466,-0.32632122873467,-0.134111610693272,0.534238631424392,-1.15121509669671,-0.389335701753001,-0.177074733303307,46.0676426628968,69.5643841971283,30.1319765994045,94.9637570296899,49.8082435159186,66.3386249275205,"Baja"
2013-11-01,-1.50892482521212,-0.728920716821712,1.09721025451657,-0.221112984739487,-0.638868009922846,-0.400123256435918,-0.202650613327037,0.438048634888542,-1.15493343721444,-0.4342427530838,-0.225827254414151,42.9538075802533,67.2510479281584,30.043916898839,92.8286498566876,48.1914499423937,64.6532117560691,"Baja"
2013-12-01,-1.20541095302857,-0.812937000267108,0.699936768016096,-0.407417635676837,-0.783884027011436,-0.501942569593572,-0.348752576178365,0.146259566169629,-1.065702074352,-0.540575050521658,-0.378418412013845,38.6578748088071,62.319797740033,32.1571410796937,86.3518751809217,44.3631563880191,59.3780148840791,"Baja"
2014-01-01,-1.37975138600651,-0.811104155992459,1.19074936531084,-0.356191697200041,-0.586871268987711,-0.388633828575177,-0.214295210890922,0.417278834055398,-1.15158298517921,-0.420263402836219,-0.263063367069698,43.4385663960558,66.8580181371351,30.1232640703995,92.3676273768277,48.6947500472226,63.3659299233897,"Baja"
2014-02-01,-1.56455061988998,-0.494583088986421,0.97763893597889,-0.316784188635371,-0.61614886311795,-0.402885564930166,-0.236949674670912,0.33042737367176,-1.1536002673022,-0.430681870329077,-0.275422947090163,42.8372610114613,66.0933820802558,30.0754897315892,90.4398055374567,48.3196528010385,62.9386494774669,"Baja"
2014-03-01,-1.56374579031595,-0.486172180309211,0.669103285472322,-0.349156338111332,-0.72839206926546,-0.491672618505926,-0.335255799491205,0.159973473680495,-1.13596908826126,-0.527575942143778,-0.35257179740746,39.0911817922303,62.7753424930174,30.4930406093419,86.6562796237,44.8311647355745,60.2715527709914,"Baja"
2014-04-01,-1.1978650888636,-0.546847015167213,1.42037606553743,-0.173848189145131,-0.443673035852098,-0.188371452698123,-0.0118269690062708,0.623263938196148,-1.01047216399366,-0.220567664884983,-0.0896057633425076,51.8879820986133,73.6917494327172,33.4651249357245,96.9398312360785,55.8844179548644,69.3624963234231,"Moderada"
2014-05-01,-1.06146869765003,-0.546309162740463,1.29046364281774,-0.124246802306455,-0.470744202124338,-0.182461044400711,-0.00911156937383317,0.583108420255642,-0.926224151137555,-0.224493288664382,-0.0852662728152873,52.137352438189,73.7833999121972,35.4603307943525,96.048508463669,55.7430832844614,69.5125159393387,"Moderada"
2014-06-01,-1.00357195586378,-0.617888150511562,1.17136651931813,-0.122634687995327,-0.509570795298797,-0.216459814070269,-0.0442566064550143,0.5243659156614,-0.896892037391277,-0.246525773510593,-0.116514952597158,50.7028855941026,72.597180594291,36.1549893768935,94.7446146344127,54.9498452772332,68.4322243914393,"Moderada"
2014-07-01,-1.40535775963542,-0.701125481894015,0.776096235108017,0.0127607525036136,-0.571666331747519,-0.377858517133065,-0.174648797250898,0.394428493805815,-0.952420376979156,-0.435201453694464,-0.184705365033507,43.8931954061242,68.1961684323492,34.8399379625076,91.8604236432852,48.15693373747,66.0748279600706,"Baja"
2014-08-01,-1.3515105369643,-0.633208761044315,1.14235035518519,-0.00143317674728885,-0.527751324485622,-0.274310688811268,-0.0653970502151092,0.570458589218948,-0.995174057901452,-0.332020031806441,-0.0978252411788207,48.262057219314,71.8836459145749,33.827422749837,95.7677230810264,51.8717859682889,69.0783424808705,"Baja"
2014-09-01,-1.28722391682078,-0.644433150331783,1.21139082305522,-0.11006481389445,-0.496575003281905,-0.265381212254739,-0.0750810395003266,0.550663004580386,-1.00637100883024,-0.32119086830048,-0.105881745476495,48.6388072658563,71.5567907987876,33.562250654561,95.3283250533966,52.2616695488009,68.7998227623049,"Baja"
2014-10-01,-1.1209335487866,-0.638881677285956,1.37425416316239,-0.17896805445287,-0.459560866995547,-0.204817996871717,-0.0290036488783452,0.597643054354761,-0.98470533633073,-0.260728864166836,-0.0716193283386945,51.1940739794043,73.1120001658526,34.0753485335101,96.3711303852784,54.4384898215376,69.9843015915847,"Moderada"
2014-11-01,-1.12851525442524,-0.651556006096647,1.23832060237359,-0.166453747879489,-0.386033320395625,-0.218847545284684,-0.0542926822822703,0.53593342724705,-0.928410411811185,-0.250786354918805,-0.0904492215233178,50.6021430880367,72.2584418132005,35.4085546164151,95.0013760217686,54.7964510899922,69.3333373077432,"Moderada"
2014-12-01,-1.08136177873661,-0.74428464408398,0.983972964282875,-0.177147764129862,-0.574520050164305,-0.318668254566377,-0.147307444814252,0.403412600076506,-0.933362211234749,-0.353241047837766,-0.165050513912804,46.3905348678137,69.1189968921147,35.2912834917237,92.0598417785631,51.1077633632334,66.7543116915157,"Baja"
2015-01-01,-1.17778002934298,-0.67684447681906,1.24375744760548,-0.208830560723254,-0.461195841323016,-0.256178692120566,-0.0864645944083764,0.517463443441115,-0.98954131547163,-0.294530809124981,-0.133845669697734,49.0270774927736,71.17257174939,33.9608203258169,94.5914020501551,53.2215146303055,67.8330878092388,"Moderada"
2015-02-01,-1.25312402464141,-0.564328401788642,1.21514219304362,-0.253778661039413,-0.374407311697684,-0.246099241224706,-0.0950955782371662,0.480681766002103,-0.985562347745475,-0.291977122431096,-0.140849688752787,49.4523469439106,70.8812577944041,34.0550523373431,93.7749676373956,53.3134552969294,67.5909533370205,"Moderada"
2015-03-01,-1.58123782090465,-0.569384519720683,1.43599674289626,-0.252012952108749,-0.274125658711199,-0.248152841709805,-0.079211264478918,0.591991895393755,-1.12096192802883,-0.292843590202069,-0.134889832293714,49.3657019907107,71.4173869721367,30.8484480902074,96.2456929129013,53.2822597612115,67.7969902833611,"Moderada"
2015-04-01,-1.43994479265977,-0.505554305659649,1.30024816744453,-0.0904974365163301,-0.321675682937394,-0.211484810065722,-0.0306044939612345,0.604875365464101,-1.00476276580374,-0.248948824747655,-0.06805689032363,50.9127896101326,73.0579682592163,33.6003379138302,96.5316643272999,54.8626078935193,70.1074578882492,"Moderada"
2015-05-01,-1.18573605170625,-0.553490238693424,1.51324355391296,-0.0411327660506872,-0.247356479016323,-0.102894396310745,0.0782948288989156,0.736055393931135,-0.916697029769758,-0.14185169701568,0.0103802455553822,55.4944068166108,76.7335506802909,35.685957105579,99.4434371708535,58.718437718206,72.8190916443958,"Moderada"
2015-06-01,-1.11752048332991,-0.639951659433725,1.46823617700889,-0.0920409418321835,-0.276681108473324,-0.131591603212049,0.0435557823490821,0.688097617588356,-0.912149990638676,-0.176745094127071,-0.0182094829202777,54.2836220671066,75.5610344013106,35.7936424836216,98.3789294677833,57.4621668534686,71.8307221438413,"Moderada"
2015-07-01,-0.997602174565983,-0.674934449469909,1.26208646935948,-0.14041585991227,-0.276135570248639,-0.165400316967464,-0.0121179842596721,0.560835304723605,-0.837946156649,-0.219122708202092,-0.0646325837981393,52.8571740104649,73.6819270525446,37.5509768027317,95.5541172540817,55.9364408913451,70.2258388701892,"Moderada"
2015-08-01,-0.920172340578502,-0.662538751385874,1.28122297377478,-0.159388059252295,-0.277840534699548,-0.147743342428288,-0.000670794559220082,0.560917457261241,-0.818040408053183,-0.195089155224728,-0.0487065759714007,53.6021522784874,74.0682939107456,38.0223952359069,95.5559407750163,56.8017235774992,70.7764135430106,"Moderada"
2015-09-01,-0.599807112125705,-0.65148643031359,1.22957752033726,-0.197653836608537,-0.270286572156148,-0.097931286173343,0.0234928486898192,0.515961841864364,-0.693030376646219,-0.135820066349878,-0.0334932612238803,55.7038090098327,74.8838679659612,40.9829487088588,94.5580713462049,58.9355951892346,71.3023498530244,"Moderada"
2015-10-01,-0.380028031622535,-0.669829347473373,1.46393948487045,-0.0273455871894856,-0.319896702768335,0.0133679631633437,0.166945638560072,0.71829694884048,-0.631257424635472,-0.0364660012667122,0.0775106386855399,60.3997166705189,79.7257029641305,42.4458883269967,99.049257060032,62.5126506664858,75.1398423708872,"Alta"
2015-11-01,-0.352597737811,-0.674317274774367,1.49633519970527,-0.0173584352196484,-0.349173013508065,0.0205777476784374,0.179053794360828,0.73948838224281,-0.63604540737682,-0.0353500287750418,0.079496208237469,60.7039099381115,80.1343788258716,42.3324967953428,99.5196384208074,62.5528291484679,75.2084850789852,"Alta"
2015-12-01,-0.12839547448183,-0.747552018187577,1.61990322290821,-0.0976443419810777,-0.261139756861094,0.0770343262793255,0.213294186447154,0.761129440463564,-0.573767745517638,0.0489366267604272,0.0962894880601787,63.085910549329,81.290064462272,43.8073892182101,100,65.5874110006545,75.7890420298907,"Alta"
2016-01-01,-0.273576243837726,-0.632572557191593,1.00159703982451,-0.0700645894172829,-0.246273557490161,-0.0441779816224508,0.0653269777566642,0.465766225203613,-0.473342976993302,-0.0343782418498962,-0.014776430132902,57.971753817476,76.2958582828939,46.1857015334612,93.4438908176122,62.5878165014303,71.9494054909645,"Moderada"
2016-02-01,-0.432812897084016,-0.527636358196892,1.25544978202696,-0.120545446698702,-0.123315002889938,0.0102280154314827,0.115272650581065,0.56745216766413,-0.551397554588636,0.00729177335761516,0.0102131794103011,60.2672368497108,77.9816303540193,44.3371718740503,95.700990235014,64.0880667026717,72.8133160357707,"Alta"
2016-03-01,-0.508179214624304,-0.568263892820906,1.25363044926536,-0.169161818550468,-0.137323508825501,-0.0258595971111631,0.0790021588243455,0.542234315357448,-0.601294820387275,-0.0422362451863794,-0.0198983649166205,58.7446381151745,76.7574245609683,43.1554785180183,95.1412353822561,62.3049039316074,71.7723361589362,"Alta"
2016-04-01,-0.741830872180011,-0.542164770501598,1.35516486235678,-0.0404671205686452,-0.0462658318548659,-0.00311274654966792,0.127401793802441,0.657348870894068,-0.639881931547809,-0.0150877671223104,0.0385586522474928,59.704367048162,78.3910145855856,42.2416382071907,97.6964066276527,63.2823336127868,73.7932414259306,"Alta"
2016-05-01,-0.687648683124994,-0.471872961631316,1.48750736430852,-0.00286175507997894,0.0325115427963526,0.0715271014537158,0.200198134365325,0.742322804614268,-0.603902410329392,0.0622155747243308,0.0858215715059131,62.8535512171518,80.8480450120751,43.0937241982066,99.5825534406074,66.0654944440109,75.4271578844923,"Alta"
2016-06-01,-0.857891186467025,-0.664604330978482,1.36608224199343,0.0800582939919952,-0.0499064933377793,-0.025252294959573,0.136175986444951,0.723070267992711,-0.661058721260672,-0.0261125410534927,0.0562188901217116,58.7702612424013,78.6871621408587,41.7401183081493,99.1552093245916,62.8854074483366,74.4037698016119,"Alta"
2016-07-01,-0.689696987980348,-0.608817560368676,1.31731344998998,0.131633168510141,-0.00508190679343818,0.0290700326715316,0.180114598544347,0.72447330925006,-0.551911527401324,0.0200890628161892,0.100261229296044,61.0622141171016,80.1701832102032,44.3249996989178,99.1863523078588,64.5488089411845,75.9263482622659,"Alta"
2016-08-01,-0.811312933526107,-0.606226747785915,0.846796010285651,0.0221357516133191,0.00447416828020722,-0.108826750226569,0.00726298026729191,0.434465880949485,-0.523422255727779,-0.100656178985345,-0.0237617791612361,55.2441105534712,74.3360755876118,44.9996976511198,92.7491242936367,60.2016045446994,71.6387748762316,"Moderada"
2016-09-01,-0.927602666292983,-0.664561587735602,0.845462339849679,-0.0317285192225142,-0.0189817910712856,-0.159482444894541,-0.0404622139768765,0.406866910313582,-0.595048695555035,-0.144730964185887,-0.0660603347342599,53.1068592596271,72.7252493639124,43.3034025394465,92.1365163063785,58.6147751414102,70.176480392341,"Moderada"
2016-10-01,-0.917303865122183,-0.645203951200332,0.957097943681527,0.146396430828084,-0.0603571589215172,-0.103874120146884,0.0501013483696822,0.551747187254805,-0.578140401251913,-0.0885374050591576,0.0133939523771357,55.4530705749479,75.7819610955215,43.703833679711,95.3523904062229,60.6379181128856,72.9232778701856,"Moderada"
2016-11-01,-0.888907263059252,-0.738716083184258,0.834654442952002,0.159110965025903,-0.0734382034958951,-0.1414592283523,0.0128651262109505,0.496882703988953,-0.548110203666358,-0.11882770438127,-0.0135953016529305,53.8672899106451,74.5251598593042,44.4150246517853,94.1345761221739,59.5473730908269,71.9902380356609,"Moderada"
2016-12-01,-0.820341563218951,-0.899413361933237,0.49872883097977,0.197850897357061,-0.231813350260219,-0.250997709415115,-0.0872145519789363,0.348289864168415,-0.506546126648224,-0.199795007675294,-0.0982901475355673,49.2456721061372,71.1472590955506,45.3993670376014,90.8362951201638,56.6322982472991,69.0622703008212,"Moderada"
2017-01-01,-0.912197687549147,-0.834324868018469,0.665463971917872,0.237784626163383,-0.194661015269696,-0.207586994551212,-0.0318538727254599,0.451624299040628,-0.548209936145638,-0.159678893014194,-0.0551401230304706,51.0772451823275,73.0157990840328,44.4126627346289,93.1299857435081,58.0766031940007,70.5540007383916,"Moderada"
2017-02-01,-0.720302908124719,-0.747389319645832,0.431615151528207,0.23828501418047,0.0691572409394075,-0.145726964224493,-0.0219345672264258,0.334950082854338,-0.322430271297818,-0.088874467969476,-0.0371479542411644,53.687226759317,73.3505966196276,49.7596957956085,90.5401950703073,60.6257827993629,71.1760042280476,"Moderada"
