Fecha,P1,P2,CLA,IPFE,IPFE_100
2010-01-01,347.50916666666666,756.6616666666665,NA,2.3556747002465714,70.97774341711174
2010-02-01,352.8016666666667,758.2624999999999,NA,2.3285294565486576,70.47178251027083
2010-03-01,342.935,779.0058333333333,NA,1.8329909817949028,61.235427926346475
2010-04-01,337.4875,660.7133333333334,NA,2.650527163562747,76.47350618807529
2010-05-01,74.35846153846153,111.79153846153847,NA,3.9127440646067764,100
2010-06-01,63.027692307692305,99.76153846153845,NA,3.7766717106957013,97.4637438386263
2010-07-01,70.37833333333333,112.80416666666667,NA,3.2218504651872713,87.12241614100016
2010-08-01,73.28000000000002,110.38833333333334,NA,2.8803369527010503,80.75693685487273
2010-09-01,72.91416666666666,111.66750000000002,NA,2.4831361654506288,73.35350099879344
2010-10-01,71.11416666666666,108.49583333333335,NA,2.7299057865552054,77.953046416927
2010-11-01,60.245000000000005,98.57833333333333,NA,2.78730929081927,79.02299183338772
2010-12-01,49.98333333333333,86.23500000000001,NA,1.64085632161194,57.65422497294611
2011-01-01,49.50666666666666,86.4475,NA,2.055177695432086,65.37677188961729
2011-02-01,50.2925,84.60416666666666,NA,1.451940547355138,54.133018918462625
2011-03-01,64.76083333333334,98.90249999999999,NA,1.7852062246112825,60.344766588144694
2011-04-01,61.29416666666666,100.83583333333333,NA,2.209179078141078,68.24720768740617
2011-05-01,51.39333333333334,90.375,NA,2.1479454372963147,67.10587225510103
2011-06-01,52.345,83.69916666666667,NA,1.7916959847051226,60.46572939617104
2011-07-01,52.52692307692307,89.24769230769229,NA,2.023235875877098,64.78140747999763
2011-08-01,60.00692307692308,94.39846153846155,NA,2.016320688239537,64.65251511686351
2011-09-01,66.3246153846154,96.87076923076923,NA,1.7522014490630922,59.729589713982904
2011-10-01,58.3176923076923,93.4423076923077,NA,1.874124505445863,62.00211674887494
2011-11-01,46.14692307692307,74.79384615384616,NA,0.5166566567271248,36.70023803345586
2011-12-01,45.74769230769231,74.55461538461537,NA,0.8267666511817447,42.480386326128844
2012-01-01,44.99769230769231,73.96615384615384,NA,0.8317641559810656,42.57353494871426
2012-02-01,46.67846153846155,76.78153846153847,NA,0.20371197930491847,30.867254010853646
2012-03-01,48.908461538461545,80.66307692307691,NA,0.21861045315543587,31.14494705438792
2012-04-01,41.769999999999996,78.19615384615385,NA,0.12134957589338848,29.332099020777164
2012-05-01,43.02923076923078,80.79692307692306,NA,0.43194868495859273,35.1213639334619
2012-06-01,44.49615384615384,81.59769230769231,NA,0.027550748709326306,27.58378022906527
2012-07-01,47.54538461538462,86.48230769230769,NA,0.5026851444604366,36.43982265111263
2012-08-01,44.06153846153846,79.89846153846155,NA,-0.07121332027833352,25.74291416558857
2012-09-01,46.03923076923077,80.41307692307693,NA,-0.5298029737968285,17.195249626481576
2012-10-01,45.042307692307695,79.96615384615384,NA,-0.7495169041531204,13.099995935419926
2012-11-01,48.441538461538464,84.29769230769229,NA,-0.6993068456431774,14.035862528438514
2012-12-01,49.38549287821758,84.58355513635429,NA,-0.7624174334497938,12.85954263264946
2013-01-01,47.35928571428572,81.94214285714285,NA,-0.976124397394805,8.876252945545085
2013-02-01,51.461428571428556,87.8307142857143,NA,-0.877180099313674,10.720478303806045
2013-03-01,44.75285714285714,83.84642857142856,NA,-1.0791438493994892,6.956070686781676
2013-04-01,38.84928571428571,79.76642857142859,NA,-1.0667709177129483,7.186690083905891
2013-05-01,39.56357142857143,82.87142857142855,NA,-0.6823365461255956,14.352172384737111
2013-06-01,38.87928571428572,77.54357142857143,NA,-0.7714032017060249,12.692056663240594
2013-07-01,40.903571428571425,82.08071428571428,NA,-0.6042501270321716,15.807627191337513
2013-08-01,42.09571428571429,80.72642857142857,NA,-0.4917905573516574,17.90376405021803
2013-09-01,37.93500000000001,78.62857142857142,NA,-0.6100792524369557,15.69897797054895
2013-10-01,39.59357142857142,80.17142857142858,NA,-0.826327053822156,11.668329547981385
2013-11-01,39.51428571428571,81.85071428571428,NA,-0.6968176774085888,14.082258200227924
2013-12-01,48.45928571428571,88.85571428571427,NA,-0.2595938867555001,22.231683862899622
2014-01-01,37.84499999999999,80.76214285714285,NA,-0.5131097822730994,17.506394459639367
2014-02-01,38.14714285714285,80.98642857142856,NA,-0.3777968398625948,20.02849593020351
2014-03-01,40.287142857142854,85.87571428571428,NA,-0.21004288346257452,23.15526630850103
2014-04-01,35.11071428571429,72.2992857142857,NA,-0.7594985534498052,12.913947713266493
2014-05-01,34.41142857142857,70.83214285714287,NA,-0.5667693897474158,16.50623163330531
2014-06-01,34.82142857142857,71.55499999999999,NA,-0.43128538654575793,19.03152151042715
2014-07-01,38.3329411764706,88.31882352941177,NA,-0.5903903003978943,16.065960862258862
2014-08-01,37.96,85.15411764705883,NA,-0.7282930896013977,13.49558716962344
2014-09-01,40.89117647058824,87.21352941176471,NA,-0.6191246942113008,15.530379744876145
2014-10-01,43.02117647058824,91.39529411764704,NA,-0.7093518852364298,13.848632772890381
2014-11-01,44.67235294117646,91.2794117647059,NA,-0.6439282185055926,15.068066207210064
2014-12-01,44.91705882352942,90.88235294117648,NA,-0.27881418419724135,21.873436236479428
2015-01-01,48.712941176470586,93.37000000000002,NA,-0.7230976660726548,13.592424804579995
2015-02-01,49.557647058823534,99.92882352941179,NA,-0.8044622666786991,12.075867887076754
2015-03-01,46.49176470588235,98.99000000000002,NA,-1.2694147242584752,3.4096068767528096
2015-04-01,42.31588235294117,95.29588235294118,NA,-0.9780940992097877,8.839539621929154
2015-05-01,42.08117647058823,89.05882352941177,NA,-1.2418369252123391,3.923630194035892
2015-06-01,43.95882352941177,90.52529411764706,NA,-1.1524331044626697,5.590030345935105
2015-07-01,51.58999999999999,103.10117647058823,NA,-1.1583220603932722,5.48026594241189
2015-08-01,54.01941176470588,102.42941176470588,NA,-1.0623310230348253,7.269445396866812
2015-09-01,58.19941176470587,105.13176470588235,NA,-0.9526689384001011,9.313439858854771
2015-10-01,49.08470588235294,88.73470588235293,NA,-1.0089016727718072,8.265316453020734
2015-11-01,49.94647058823529,85.83470588235294,NA,-1.0238688412328059,7.986343008846076
2015-12-01,45.478235294117646,81.7241176470588,NA,-0.901423915138251,10.268597186937322
2016-01-01,49.49823529411765,86.81470588235297,NA,-0.38819373661094725,19.834707899944195
2016-02-01,48.87588235294118,88.55823529411765,NA,-0.811333750457997,11.947790121299196
2016-03-01,52.986470588235285,94.81235294117648,NA,-0.975904368236628,8.88035407477574
2016-04-01,49.22176470588234,91.56588235294116,NA,-1.200032089655417,4.702831616727148
2016-05-01,47.0664705882353,91.9264705882353,NA,-1.4523431053490727,0
2016-06-01,44.962941176470586,92.58529411764705,NA,-1.3436224206680891,2.026447683642725
2016-07-01,43.05176470588236,90.22647058823527,NA,-1.244745923263939,3.869409303313182
2016-08-01,52.48235294117647,98.21352941176471,NA,-0.4104765645742872,19.419377687079766
2016-09-01,52.89705882352941,103.83470588235292,NA,-0.5249147086202808,17.28636212888269
2016-10-01,41.36705882352941,88.01941176470588,NA,-0.5439227608506134,16.932070546505866
2016-11-01,41.51529411764705,86.79823529411765,NA,-0.36928360263241067,20.18717438146629
2016-12-01,42.332352941176474,84.20235294117647,NA,0.08490014460573052,28.652717118246812
2017-01-01,40.80117647058824,82.65941176470587,NA,-0.08350237325750767,25.513858185883485
2017-02-01,38.775,81.70124999999999,NA,0.11680749565778642,29.247439068539354
2017-03-01,32.285,76.54124999999999,NA,-0.14060220034695584,24.44957301621833
2017-04-01,34.99187499999999,80.73875,NA,0.009309607369301589,27.243783118819348
2017-05-01,36.35375,76.061875,NA,-0.22924888941096633,22.79728506159894
2017-06-01,41.470625,81.93624999999999,NA,-0.10494405916745317,25.11420604173907
2017-07-01,39.481875,80.155625,NA,-0.36556478740893006,20.256489475623674
2017-08-01,39.985,81.34187499999999,NA,-0.28314328682640466,21.792745979415088
2017-09-01,40.50749999999999,88.414375,NA,-0.3533181636348072,20.48475461626674
2017-10-01,49.375625,93.34000000000002,NA,-0.5296337914977901,17.198403019775647
2017-11-01,42.22625,84.70812500000001,NA,-0.6157798261620844,15.59272482787773
2017-12-01,43.958749999999995,97.45187499999999,NA,-0.2184635815351036,22.998312697016683
2018-01-01,48.615624999999994,106.22937500000002,NA,0.03374288295853099,27.699195581193756
2018-02-01,43.445625,89.05749999999999,NA,-0.039245988870008804,26.338754091309436
2018-03-01,42.7425,91.676875,NA,-0.13974933850852395,24.465469530318003
2018-04-01,42.150625,89.365,NA,-0.16429298588996907,24.007999845223452
2018-05-01,45.28625,86.265625,NA,-0.45616549580154186,18.56778050366195
2018-06-01,48.630625,93.09312499999999,NA,-0.6489520745799763,14.97442642251995
2018-07-01,45.341874999999995,88.809375,NA,-0.32498409331663713,21.012874093557606
2018-08-01,44.51062499999999,84.03937499999999,NA,-0.46169063860204695,18.464797222580412
2018-09-01,47.375625,91.821875,NA,-0.3025727789750967,21.43059916738385
2018-10-01,41.926875,81.026875,NA,-0.4028533533346618,19.56146692063994
2018-11-01,55.189375,130.7275,NA,-0.5744553613878636,16.362972606993697
2018-12-01,43.48625,84.13562499999999,NA,-0.2940728851468345,21.58902891062942
2019-01-01,45.565000000000005,85.77125,NA,-0.41594956460782107,19.317366296394777
2019-02-01,40.40625,78.25125000000001,47.198125000000005,-0.20661923028851978,23.219079869503858
2019-03-01,38.17750000000001,79.92062499999999,NA,-0.031881406015029055,26.476022743647853
2019-04-01,45.0625,88.98249999999999,43.00750000000001,-0.008378439513288002,26.914095150623012
2019-05-01,51.415625,111.54937500000001,44.96937500000001,-0.15668633975519672,24.14978032136127
2019-06-01,70.54875,129.764375,NA,-0.19933829772475525,23.354789361877764
2019-07-01,47.30875,124.56562499999998,NA,0.00497104108143402,27.162916468373048
2019-08-01,66.83,157.26375,NA,-0.262105933127067,22.184861764917056
2019-09-01,66.62,177.273125,NA,-0.00915647765713292,26.899593277322584
2019-10-01,87.17937499999998,245.551875,NA,-0.14771914952013412,24.31692001454796
2019-11-01,161.338125,339.835625,NA,-0.25225760253795676,22.36842505619516
2019-12-01,187.175,232.791875,NA,0.18636638098606564,30.543948950388142
2020-01-01,35.92666666666666,64.92133333333334,NA,0.23626787389026427,31.47406418101559
2020-02-01,35.855333333333334,65.95266666666666,NA,0.045302174239894945,27.914649513537952
2020-03-01,41.26733333333333,71.37933333333335,NA,-0.18962868745327632,23.5357670415295
2020-04-01,37.24333333333333,66.218,NA,-0.14431152482072118,24.380434820392967
2020-05-01,35.674,65.03333333333335,NA,-0.1443855087038208,24.37905583286199
2020-06-01,35.55666666666666,64.63533333333334,NA,-0.20634739481830877,23.22414661793869
2020-07-01,34.74400000000001,60.92733333333333,NA,-0.3921206208164404,19.761514602592325
2020-08-01,36.931333333333335,62.37866666666667,NA,-0.5020683772578886,17.712195496331596
2020-09-01,36.892,62.61933333333333,42.87133333333333,-0.7394271678169454,13.288058794727727
2020-10-01,36.70399999999999,63.47933333333334,NA,-0.46503118110900166,18.402532763474113
2020-11-01,36.64933333333333,62.92066666666666,NA,-0.5440890220158934,16.928971600300272
2020-12-01,40.438,67.01133333333333,NA,-0.49252830210509174,17.890013206474695
2021-01-01,43.096666666666664,70.35733333333333,NA,-0.6003062804609542,15.881136650667507
2021-02-01,43.00533333333335,70.99733333333333,NA,-0.566688973750183,16.50773050917974
2021-03-01,43.21266666666667,71.37533333333334,NA,-0.5861230327722938,16.14549857507548
2021-04-01,39.99666666666667,68.36533333333334,NA,-0.3883091028994718,19.832557584676806
2021-05-01,39.199333333333335,67.98933333333333,NA,0.06806924691780329,28.339005576295005
2021-06-01,40.16933333333334,68.54666666666667,NA,0.18233402971810986,30.468789849702198
2021-07-01,39.65333333333333,68.54733333333334,NA,0.09397387277936169,28.8218425748553
2021-08-01,38.68266666666667,67.69933333333333,NA,-0.02296471179795355,26.64222124023535
2021-09-01,37.949999999999996,66.61933333333334,NA,-0.027233240028528678,26.562660030969667
2021-10-01,35.84133333333333,64.11666666666667,NA,-0.0033672039281695664,27.007499701683823
2021-11-01,35.25733333333334,64.05266666666667,NA,-0.6857127917814134,14.289242453705894
2021-12-01,35.439333333333344,63.28399999999999,NA,-0.5320861238816313,17.152693932371175
2022-01-01,34.18266666666667,61.36466666666667,NA,-0.6070314820768834,15.755785441956679
2022-02-01,34.75333333333334,63.919333333333334,NA,-0.4956996811508725,17.830901789543013
2022-03-01,35.032000000000004,63.395999999999994,NA,-0.4691856238991781,18.325097995714117
2022-04-01,33.646,62.89533333333332,NA,-0.27594619149472294,21.926892827428762
2022-05-01,31.18,61.68133333333333,42.85533333333333,-0.17020620158621463,23.89778326329429
2022-06-01,32.617333333333335,60.59533333333332,41.91133333333333,-0.27918019451658466,21.866614160569966
2022-07-01,33.094,61.08866666666667,42.34733333333334,-0.3174270950612422,21.153729181573947
2022-08-01,30.657999999999998,57.89066666666667,40.30333333333333,-0.6058229086768571,15.778312073150936
2022-09-01,31.61733333333333,59.21799999999999,42.08866666666666,-0.9044902916685446,10.211442914636493
2022-10-01,30.380000000000003,56.849999999999994,40.92666666666666,-0.7981853823849203,12.192862897501357
2022-11-01,30.43866666666667,57.285999999999994,40.70466666666666,-0.39921803805943884,19.62922565707912
2022-12-01,33.257333333333335,58.224000000000004,41.387333333333324,-0.5117382983869765,17.53195758364233
2023-01-01,33.72066666666667,59.422666666666665,41.523333333333326,-0.6236493725774312,15.446044146538274
2023-02-01,31.91266666666667,58.00666666666668,39.99133333333334,-0.7090307410249892,13.85461858824188
2023-03-01,30.48666666666666,56.97533333333333,37.31666666666667,-0.9126907406031778,10.058594532590526
2023-04-01,32.779999999999994,60.566428571428574,39.656428571428556,-0.7794648974503176,12.54179450553629
2023-05-01,36.504285714285714,60.91928571428572,41.87571428571429,-0.3905044500165406,19.791638452377097
2023-06-01,41.42928571428571,65.07285714285715,47.21928571428571,-0.5144684487487751,17.48107023968477
2023-07-01,39.540000000000006,64.96142857142857,47.87357142857144,0.08693027816198069,28.69055683066787
2023-08-01,39.81,65.98142857142857,51.14000000000001,0.039655019693237946,27.809392052330598
2023-09-01,40.020714285714284,67.23214285714286,52.72500000000001,-0.029387123499310615,26.522513740656933
2023-10-01,39.744285714285716,66.84714285714286,52.68285714285714,0.060181959061640415,28.191994211776432
2023-11-01,39.41357142857142,67.44500000000001,53.09357142857142,0.1482325232242636,29.833170978776625
2023-12-01,40.17,67.85,53.28142857142858,0.13659622492639142,29.616281710638823
2024-01-01,39.242142857142866,67.91142857142856,54.14,0.0063353704115634655,27.188346238419832
2024-02-01,41.507857142857134,69.105,55.59928571428571,-0.08168696892099023,25.547695554765085
2024-03-01,41.472857142857144,70.02,58.26285714285715,-0.3656959996589583,20.254043807065614
2024-04-01,39.80285714285714,68.77,56.60642857142857,0.32963486425224026,33.214333954912746
2024-05-01,38.294285714285714,67.43285714285716,55.699999999999996,-0.17383513458362818,23.83014348629802
2024-06-01,39.62928571428572,68.54071428571429,56.58571428571428,-0.24049096704428696,22.587743682732345
2024-07-01,38.62285714285714,67.51285714285714,56.54214285714287,-0.21229463252763922,23.113295898818325
2024-08-01,38.333571428571425,66.84928571428571,56.605,-0.4257216882394011,19.135223428590074
2024-09-01,36.77428571428572,64.92,55.435,-0.4096876125161631,19.434082985113733
2024-10-01,33.82176071396122,64.28639995654541,56.39409265285616,0.15813417740548488,30.017728169881924
2024-11-01,34.58271673209911,66.57443161274938,55.2342421185894,0.3174406340931086,32.98704538022903
2024-12-01,33.95418732981805,64.13853099581523,52.941033501509075,0.5062225426586383,36.505756308593746
2025-01-01,34.7299366239037,64.63247606627546,53.89365731402421,0.38747114459957216,34.292345896101914
2025-02-01,35.991822933248486,65.55641943773551,55.039453644329775,0.31528461178618794,32.94685922409359
2025-03-01,35.38357643441669,64.94496084426666,54.359390020291684,0.02315290677091856,27.501808738219133
2025-04-01,33.69581669772574,62.969110044048705,51.772572385458595,0.5034667366606058,36.4543907685618
2025-05-01,32.98529903586511,61.89900566339282,50.567269996471275,0.6040177254469815,38.32856327687546
2025-06-01,33.99528516689557,63.37874063786612,50.80395527712268,0.5966240141686908,38.19075169909355
2025-07-01,35.45719920313908,64.35695706065911,50.864086942053504,0.8337365704034932,42.610298832691264
2025-08-01,36.84343663846092,66.00967934007564,53.792048249357514,0.9565951350479035,44.90026283052545
2025-09-01,38.46643589316501,67.69956165859732,56.3834165624724,0.8507421044220344,42.92726542577424
2025-10-01,38.720765911822596,68.09055787239517,57.21398296466886,1.2032759758826945,49.498153470889854
2025-11-01,39.19168221715156,69.16026791161055,58.76471836165553,1.2334523366666807,50.0606114483291
2025-12-01,38.90046135166095,67.43187066616967,58.3866194195165,1.3350741257894279,51.95474263210227
