Fecha,liq_disp_oblig_cp,liq_disp_inv_oblig_cp,liq_disp_inv_pasivo,liq_disp_inv_activo,liq_activos_pasivos_cp,fon_oblig_publico_emp_paspat,fon_oblig_publico_paspat,fon_oblig_bancos_paspat,fon_oblig_subordinadas_paspat,fon_juridicas_institucionales,fon_personas_naturales,fon_dias_permanencia_dpf,act_disp_activo,act_cartera_neta_activo,act_productivo_actcont,act_improductivo_patrimonio,car_reprogramada_cartera,car_mora_cartera,car_reprog_venc_ejec,car_prev_incobrable,car_categoria_f,solv_patrimonio_activo,solv_patrimonio_actcont,solv_cap,solv_mora_patrimonio,solv_mora_neta_patrimonio,rent_roa,rent_roe,rent_resultado_operativo,rent_gastos_fin_pasivos_costo,rent_gastos_admin_actcont
2010-11-01,60.245000000000005,98.57833333333333,60.240833333333335,39.09583333333334,NA,72.63833333333334,71.48166666666667,5.117500000000001,0.9233333333333332,57.00583333333333,42.99416666666667,594.64115,22.25583333333334,54.310833333333335,76.51333333333334,260.1066666666666,3.741666666666667,3.436666666666666,26.040833333333335,4.801666666666667,2.0316666666666667,17.513333333333335,15.378333333333336,38.969166666666666,15.28416666666667,5.753333333333334,2.055833333333333,16.29416666666667,6.989166666666667,2.0991666666666666,-4.823333333333333
2010-12-01,49.98333333333333,86.23500000000001,51.465,38.67249999999999,NA,74.295,73.15083333333332,5.3149999999999995,0.8949999999999999,59.995,40.004999999999995,595.3982,22.1375,55.39000000000001,76.7625,230.80000000000004,3.519166666666667,3.1491666666666664,24.167500000000004,4.840833333333334,1.8541666666666667,15.4625,13.549166666666665,34.718333333333334,13.579999999999998,5.005833333333333,1.8791666666666667,16.805000000000003,6.7108333333333325,2.1241666666666665,-4.6658333333333335
2011-01-01,49.50666666666666,86.4475,52.035833333333336,38.31333333333333,NA,74.10000000000001,73.06250000000001,5.185833333333334,0.8866666666666666,58.72,41.28,605.8723333333334,21.073333333333334,55.52,77.63416666666667,244.2016666666667,3.545,3.374166666666666,26.31,4.97,1.9116666666666668,15.932499999999997,13.87166666666667,35.431666666666665,14.368333333333332,5.537499999999999,1.3408333333333333,15.886666666666665,6.416666666666667,1.883333333333333,-4.951666666666667
2011-02-01,50.2925,84.60416666666666,52.23416666666666,39.19833333333333,NA,74.82083333333334,73.60166666666667,5.106666666666667,0.8158333333333334,60.20000000000001,39.800000000000004,605.0547916666666,22.396666666666665,54.969166666666666,76.53333333333333,259.1325,2.8525000000000005,1.7799999999999996,21.498333333333335,4.084166666666667,1.1716666666666666,15.3125,13.685833333333335,34.583333333333336,13.4625,5.214166666666666,1.32,14.574166666666665,6.432500000000001,1.7691666666666668,-4.982500000000001
2011-03-01,64.76083333333334,98.90249999999999,63.79333333333333,38.27166666666667,NA,72.44083333333333,71.06333333333333,5.031666666666667,0.7891666666666666,60.03583333333333,39.964166666666664,593.6811666666667,22.69583333333333,55.70583333333332,76.46666666666665,245.15499999999997,2.7258333333333336,1.74,22.0525,4.063333333333333,1.1483333333333337,17.605833333333337,15.655000000000001,37.074999999999996,13.161666666666664,5.059166666666667,1.6658333333333333,15.805,6.959166666666667,1.7700000000000002,-5.1325
2011-04-01,61.29416666666666,100.83583333333333,65.89916666666666,36.43,NA,71.17999999999999,69.92416666666666,5.174166666666666,0.7725,58.37166666666666,41.62833333333333,588.6321416666666,19.565833333333334,56.81916666666667,79.09333333333333,213.275,2.5683333333333334,1.6575000000000004,22.554166666666664,3.989166666666666,1.14,18.0825,16.041666666666668,39.410833333333336,12.720833333333331,4.735,1.7199999999999998,15.710000000000006,7.071666666666666,1.7566666666666666,-5.208333333333334
2011-05-01,51.39333333333334,90.375,56.366666666666674,34.09666666666667,NA,71.58583333333333,70.105,5.418333333333334,0.7616666666666667,58.53583333333333,41.464166666666664,591.9216666666666,17.153333333333332,59.665,82.10916666666667,185.11916666666664,2.4225,1.5441666666666665,21.944166666666664,4.013333333333333,1.1033333333333335,18.221666666666668,15.2725,31.062500000000004,12.193333333333333,4.362500000000001,1.6841666666666668,15.643333333333333,6.999166666666667,1.7225,-5.175833333333333
2011-06-01,52.345,83.69916666666667,52.3775,35.11166666666667,NA,73.02416666666666,71.84916666666666,4.973333333333334,0.7424999999999998,59.25999999999999,40.74,592.0236583333334,19.965,59.91833333333333,79.955,202.2441666666667,2.2425,1.4083333333333332,20.639999999999997,3.9341666666666675,1.0425,17.029999999999998,14.293333333333331,30.21416666666666,11.362499999999999,3.9949999999999997,1.7266666666666666,16.545833333333338,6.978333333333334,1.696666666666667,-5.115833333333333
2011-07-01,52.52692307692307,89.24769230769229,54.83384615384615,33.71230769230769,NA,71.01923076923077,69.97461538461539,6.116153846153845,0.9053846153846153,59.21461538461539,40.785384615384615,594.8963,18.18307692307693,61.349999999999994,81.32461538461538,204.98076923076923,2.052307692307692,1.5269230769230768,20.848461538461535,4.1,1.0446153846153845,17.11230769230769,14.26,27.62307692307692,12.567692307692308,4.816923076923077,1.8700000000000006,17.315384615384616,7.610769230769228,1.8215384615384613,-5.519230769230769
2011-08-01,60.00692307692308,94.39846153846155,56.45384615384615,33.26230769230769,NA,70.95692307692306,69.91153846153844,6.037692307692309,0.8692307692307691,59.349999999999994,40.64999999999999,602.5776538461539,18.705384615384617,61.98615384615384,80.98153846153846,208.10307692307694,1.9492307692307693,1.46,26.663846153846155,4.096923076923078,1.0376923076923077,17.566153846153846,14.473076923076924,28.03076923076923,12.01769230769231,4.303846153846154,1.976153846153846,17.654615384615383,7.666923076923077,1.8153846153846152,-5.490769230769231
