Fecha,liquidez,fondeo,activos,cartera,solvencia
2016-12-01,0.19785089735706066,0.49872883097977017,-0.8203415632189506,-0.8994133619332371,-0.2318133502602194
2017-01-01,0.2377846261633834,0.6654639719178719,-0.9121976875491472,-0.8343248680184694,-0.1946610152696962
2017-02-01,0.2382850141804697,0.43161515152820673,-0.7203029081247188,-0.747389319645832,0.06915724093940753
2017-03-01,0.34824115377267856,0.548080353642766,-0.9187445400027091,-0.7650352570861108,0.03640856212427573
2017-04-01,0.3494031970771012,0.2663961028672969,-0.9473924251885537,-0.7424425323431282,0.02642207867728899
2017-05-01,0.4371034016007565,0.6113110778394863,-0.7874600508973884,-0.6762527518887904,0.0685668515698989
2017-06-01,0.3550331927017476,0.3593403665243196,-0.6437387089280657,-0.7695666913719497,0.0033346407312328684
2017-07-01,0.38527000298192393,0.5170825321390392,-0.6541485871000483,-0.6040720603537739,0.19253471806170502
2017-08-01,0.37207318915778576,0.5077789314665653,-0.5604602873558975,-0.5764207433925355,0.3216884858206304
2017-09-01,0.31363288949494134,0.375552540665003,-0.5580567917762362,-0.5946778121307799,0.20320319988507884
2017-10-01,0.23295216745243144,0.6027549231326857,-0.5253657598829323,-0.6227573265478932,0.154464249242837
2017-11-01,0.32274426282262625,0.7245089479694303,-0.41025811272762,-0.6014821313823261,0.1955271505956933
2017-12-01,0.23427637916640467,0.32092418717902454,-0.35753753054567505,-0.7653215527835433,0.020683667515657214
2018-01-01,0.18233007618265734,0.2809462623719898,-0.26541185962987573,-0.6897961397051845,0.0958695136957606
2018-02-01,0.2692564431872652,0.3894919308521314,-0.23946425751688383,-0.603366554406282,0.26968669965392855
2018-03-01,0.27461755417144257,0.36870030639095575,-0.2164970024419258,-0.6313828362295634,0.2604724145308038
2018-04-01,0.3141404133717574,0.3697648433894408,-0.3453598245013725,-0.579611822456499,0.29982170510203626
2018-05-01,0.3408646480927814,0.4641290274599372,-0.23595164942713967,-0.5661498291727001,0.23851204103353116
2018-06-01,0.31000673542698715,0.5856743033967444,-0.1869582270538579,-0.6666194283852821,0.20016268050340405
2018-07-01,0.41276230225478516,0.4176208448594945,-0.2532799804865843,-0.6350268649856433,0.25761844857738825
2018-08-01,0.411985914055122,0.4016344713077672,-0.31786424994831186,-0.6033104945424578,0.294639413787066
2018-09-01,0.43569394876426715,0.22270395772489926,-0.31337448301481174,-0.6353842672056803,0.17043649241030878
2018-10-01,0.509015603373014,0.29411942028332055,-0.2899809319649226,-0.624889592327934,0.24193553000744555
2018-11-01,0.24365447278741967,0.2825805805029833,-0.5273604539461044,-0.6695499722143667,0.2248979633801367
2018-12-01,0.46679506748291916,0.18775342924028132,0.719315762362966,-0.8790172355696984,-0.011705503999174907
2019-01-01,0.4965904172467183,0.21872168585625093,-0.3857549131037331,-0.8594546060117586,0.12184370801300713
2019-02-01,0.5653989081419439,0.001246027896190114,-0.26278997971435014,-0.7331801165288016,0.2523642633614208
2019-03-01,0.6400848764624575,-0.17803307038767746,-0.29773174733976815,-0.7340624656924156,0.21352169030254944
2019-04-01,0.6302074215087913,-0.34037324634852,-0.1592964175448611,-0.7077549217229856,0.2467135708759199
2019-05-01,0.4827510633713901,-0.16731297355354754,-0.17462371609006572,-0.7505588778376138,0.190117854817855
2019-06-01,0.2165858869945869,-0.18026252275676807,-0.18136080266749136,-0.6815823322024641,0.17990439749371984
2019-07-01,0.3471241205079653,-0.2938579146659357,-0.4337998897237982,-0.6618680895533703,0.12333586332064748
2019-08-01,0.11063829425045581,-0.13819715808651467,-0.38363140395530454,-0.5707905779957749,0.14960299893979867
2019-09-01,0.009297584571698906,-0.31509185136578916,-0.4347689700853313,-0.5700532650398038,0.019661897899447108
2019-10-01,-0.27929853881818073,-0.20642932353558335,-0.4047334820355516,-0.48539159468511933,0.1227535035756384
2019-11-01,-1.0915145434692406,-0.3583799797706879,-0.46598746571066496,-0.491601098113067,0.061071883319762224
2019-12-01,-1.1392150208818639,-0.40919136672757317,-0.3836514907670645,-0.5241670033105482,-0.7075070673971836
2020-01-01,0.6893060666707734,-0.6128453690858924,-0.1051419149134566,-0.3762007276846109,0.5418180948836627
2020-02-01,0.6469232263574948,-0.4887150355890447,0.010891223434058598,-0.20297530551957454,0.846543947388145
2020-03-01,0.5043745945144339,-0.2627155212786701,0.3722347739031429,-0.0770657630497029,0.9180892882995211
2020-04-01,0.6006940274190393,-0.22626981016893996,0.5567701107477917,-0.08174992271263545,0.7476089654266124
2020-05-01,0.6390445243688236,-0.3388951226241524,0.6671423367469217,-0.13161070347073126,0.7100134996523328
2020-06-01,0.6556520817162539,-0.2499293439506036,0.6890296471600169,-0.24482086680724455,0.6506093874977784
2020-07-01,0.7430043926391214,-0.19511491493822775,0.7316883855545162,-0.214390218194686,0.7305446889674709
2020-08-01,0.7096511212144088,-0.23818286453546703,0.9003647256740039,-0.2085825283377972,0.7193926028902711
2020-09-01,0.665824762402154,-0.11796636006474993,0.9682772920789401,-0.24327962288170396,0.5998162854292836
2020-10-01,0.6701953527981742,-0.45495926244414114,1.1141758044843502,-0.23842566282623734,0.5346723280498148
2020-11-01,0.6758108446416261,-0.3991964210244409,1.1429316877093076,-0.271947249385343,0.48649003521159656
2020-12-01,0.5686893761794016,-0.4994130762887998,1.4420207238673142,-0.36642053346731773,0.4386653842517852
2021-01-01,0.48486835952547275,-0.3785617858025795,1.3802985850458596,-0.34693517158398046,0.4558865006562369
2021-02-01,0.4778767762327674,-0.4391054800510514,1.5392500377645533,-0.2420576511543544,0.7134105524804052
2021-03-01,0.48708401612204927,-0.44773506810745717,1.6066372041188504,-0.23492426246169923,0.6239329347174829
2021-04-01,0.5550617278729914,-0.5202273449187566,1.4096091667936819,-0.20454736113405042,0.5523420322067534
2021-05-01,0.59543371203393,-0.8888874868501179,1.4041840612801408,-0.11550241940355092,0.6259047636475854
2021-06-01,0.5689639136098901,-0.9884662589778124,1.4217354215803883,-0.11415712135620158,0.587674343824952
2021-07-01,0.5729757808303997,-0.9130319091433462,1.418782982657761,-0.0781415275356998,0.6100230688226896
2021-08-01,0.5659999292243185,-0.7695946437209216,1.5139122205460034,-0.0661999018815758,0.5892155767587125
2021-09-01,0.579958454067106,-0.716168431584509,1.521616029672696,-0.07493217757883228,0.5661830444665746
2021-10-01,0.638244574903534,-0.7716971860022797,1.4198462967204901,-0.07252956213236805,0.5613804719193906
2021-11-01,0.6552787619651765,-0.28465133859494474,1.3610330179563024,-0.0694302615101952,0.538716246912337
2021-12-01,0.6559859956963614,-0.3433899781360573,1.5382634630505365,-0.05188885410452101,0.47713438075499787
2022-01-01,0.7088825793085662,-0.22096661234086193,1.4857587723398655,-0.009399770474698962,0.5441349813800842
2022-02-01,0.662011100772121,-0.3939732280961834,1.4722814933560158,0.044345861739990576,0.6613988413520984
2022-03-01,0.6677709062878732,-0.4954742718630085,1.5254559662137546,0.07666345654662746,0.6982393289700759
2022-04-01,0.6960738919903942,-0.656781080117842,1.3600772840903463,0.09448854061041367,0.7524873920634282
2022-05-01,0.7460075069247629,-0.7173524874999068,1.286463460848282,0.1332867884031894,0.8010683792441883
2022-06-01,0.7475171999283575,-0.6310068827600639,1.4086110498260234,0.11182415816650619,0.805141766699271
2022-07-01,0.7597483083308169,-0.6498623928754464,1.4359271912615226,0.15921269090699555,0.8669919698412797
2022-08-01,0.8301994265789422,-0.2927276697853247,1.3419822471803569,0.10293298146689868,0.8292293981335137
2022-09-01,0.7505780173632602,-0.039437526531546745,1.338396442762771,0.11754506144268807,0.8919632272577054
2022-10-01,0.8278545034254017,-0.09989442832364491,1.3617113834353958,0.158475788613263,0.9230112812647661
2022-11-01,0.83688188114278,-0.4544707107452573,1.3611354594362832,0.18134467676368213,0.9121627521789809
2022-12-01,0.7757429678326506,-0.35986674299703714,1.5935607562512333,0.17104416104176087,0.8578773930680865
2023-01-01,0.7964229390947802,-0.3107029659209153,1.4443654954190086,0.25153240683297867,1.0028324880805444
2023-02-01,0.8588920954323106,-0.29307734406086067,1.4562900890515451,0.3248629609855945,1.1979426777149078
2023-03-01,0.9145664462975341,-0.26723072589308083,1.2623246698041917,0.3013681847762121,1.118299975258422
2023-04-01,0.8400947671967144,-0.5660901328240742,1.1850229171350808,0.4853823051049283,1.1744513166999884
2023-05-01,0.8031814491729399,-1.725803773509916,1.6228936108550007,0.45988563849190756,1.2034424480478405
2023-06-01,0.6766671904433018,-1.7268982455089004,1.5920279554643377,0.4906147513408135,1.1672716254188475
2023-07-01,0.6842888843520134,-2.14672660206013,1.5732919433972463,0.6038578540986557,1.3248933878217788
2023-08-01,0.6513977320329052,-2.220126617105741,1.5665816613753067,0.650762768803545,1.3500127418097945
2023-09-01,0.6204758523127851,-2.1576618549221074,1.5291946064003967,0.6729780000025637,1.316946200144507
2023-10-01,0.6161537940190113,-2.1172120926991918,1.460120001914596,0.7744395863323893,1.3757893770127723
2023-11-01,0.5960016428671036,-2.261800106744344,1.412303496798425,0.7919465600260387,1.3841861025664226
2023-12-01,0.5503960983924682,-2.1666878021531617,1.5198450299773123,0.802723323694449,1.2788805964348542
2024-01-01,0.5282276108220489,-1.986162539202895,1.317210074150343,0.9222160140771972,1.425741984200467
2024-02-01,0.4923591904745039,-1.9823781254710138,1.4775327219296734,1.0664896640892167,1.6207414988156006
2024-03-01,0.4572460760701651,-1.4475315011132708,1.5093158314657142,1.0984630640589197,1.679064673407801
2024-04-01,0.5224716362815784,-0.7712927237586877,1.2169813029053966,1.1295949977090876,1.5223489056366732
2024-05-01,0.5520124221905074,-0.23653782351907962,1.1777164487819283,1.2276486761174283,1.5264930441171978
2024-06-01,0.5371736585939986,-0.2579588448070888,1.2712348695788973,1.215670796702332,1.5291515841260088
2024-07-01,0.5518117576929193,-0.14682006922849236,1.110372216270348,1.258394451564234,1.4019278096322583
2024-08-01,0.5342314146565776,0.08431905416036681,1.094116183651333,1.263676838970152,1.4205854347516713
2024-09-01,0.5713374303995453,0.16185998100592494,1.2113729249157077,1.2794454864567684,1.535720581477353
2024-10-01,0.5892112575797916,-0.22932376576636593,0.883980891332514,1.2550867239510415,1.4622488052573386
2024-11-01,0.5593666382259919,-0.4547310075661619,0.8519363004036387,1.189154112306549,1.2912605503153076
2024-12-01,0.5792079973303872,-0.4946683438723756,0.873440287653524,1.0687673614246136,1.1311382637132965
2025-01-01,0.5527439686711851,-0.3892278842430245,0.9372741166880337,1.1503346928843576,1.1897876357853352
2025-02-01,0.4873420052788817,-0.29314312316614427,1.0551501724961967,1.1828745030126167,1.2820577681681746
2025-03-01,0.5065956148149774,-0.07429796365524438,0.9612594030187858,1.1680165264249325,1.2886196642485885
2025-04-01,0.6049534611083441,-0.4836911139490378,0.8384109971911895,1.1603525383128928,1.2287418669571197
2025-05-01,0.6387613290028424,-0.6133957365989483,0.7705282437155994,1.1490021114138302,1.1635105215186017
2025-06-01,0.6050825853419336,-0.6306174705392361,0.6255919989933914,1.134169803440038,1.0791015059642626
2025-07-01,0.5890747164949361,-0.8306165939879158,0.6698615608941385,1.179392451762588,1.0459788096108649
2025-08-01,0.5624592526703862,-0.9190774086163426,0.7738656390171672,1.2146065555632979,0.9828049637472075
2025-09-01,0.4678685641996393,-0.7309547311897934,0.7319066088413199,1.2105040412730586,1.0111883725867776
2025-10-01,0.4563457459486883,-0.9451807034729885,0.7226178637713327,1.1702567102024735,0.9449260058267307
2025-11-01,0.41208856104214264,-1.022315298144827,0.6950832945964246,1.1549015145387678,0.979988162212653
2025-12-01,0.3852643633753895,-0.882081336941552,0.760307762864846,1.025022434563402,0.7676169403579322
